User_ID,Tweet_ID,Tweet_Text
UID_17773739811681571964,TID_7462239790153753732,"@eh5_xbWazv @dzM5 @oVRYxGE @n5bx1buD @e1bwx @ctlySyRj @fkK3Eu_52w5Cqx @u723fZiEU8N2vL @bquC15gXv6bL @b51SJYwwdVRMs @wTUUTRYCJMXo @o5fs0VjmD_H @b5x_2pZVgp2 @hqud79fa This is not a Building, these are the 4 Billion Dollars that the Brazilian Government has recovered from its corrupt politicians and public servants, the money is displayed in public place for public viewing.
 One day we HOPE our Government of India displays such Loot. https://t.co/mcjFfQ2EK36eFcmpZnZY"
UID_17773739811681571964,TID_10633841360108773792,"@hqud79fa This is not a Building, these are the 4 Billion Dollars that the Brazilian Government has recovered from its corrupt politicians and public servants, the money is displayed in public place for public viewing.
 One day we HOPE our Government of India displays such Loot. https://t.co/lB6W3QypOSq2f7ckVYA9"
UID_17773739811681571964,TID_15388176713250830873,"@b51SJYwwdVRMs @u723fZiEU8N2vL @eh5_xbWazv @jm_ktJIcQ7 @nlHVNr40Hx @tSipM8TTN08 @mI7TpcfwMJ8j @fjiAeAHlIA6 @oRLfV2xHG8Og @hqud79fa @xTCzsQ9 @i0lFTFBDqh1LBA This is not a Building, these are the 4 Billion Dollars that the Brazilian Government has recovered from its corrupt politicians and public servants, the money is displayed in public place for public viewing.
 One day we HOPE our Government of India displays such Loot. https://t.co/5BkieoR-9HErceanwpAH"
UID_17773739811681571964,TID_13981187041033573717,"@wYh8qz63hk1920 @b51SJYwwdVRMs @eh5_xbWazv @u4WrbatSO @nlHVNr40Hx @hqud79fa @kBaEugFVMU6W6iL @gxKogTLa2N0 @l_8 @oRLfV2xHG8Og @b5x_2pZVgp2 @cf_EaIEBTy @tSipM8TTN08 @ms640w5SReAcv @bhQoaWtbVHy @dzM5 @I5blkOdf @j7c3sHtsjimq6 @pRH4A5cc @x3IPZFYI @fCY0lhn9k @bw7RR7ezdo2YM @f4iIKM3YI @i0lFTFBDqh1LBA @sY_LmUJ @hOdA3hJX @k_D1gStMT1X @hyqWsshCvTXQ @iFA6CoJXRHA @mlUxZuEV2AOZ @pphKkNOW5RJp @t0iqYwu @kliBkhviF @mI7TpcfwMJ8j @oONuEg4S4 @gNXxfp34UInOYZJ @erh @u723fZiEU8N2vL @k0ofkDSuLEvMih @npfjeyRXsaF5 @gSTQWObheKxyCt @xfv833 @xqz2viTfPb @vPYP7sk @vHIRUaaN @jkwIE8 This is not a Building, these are the 4 Billion Dollars that the Brazilian Government has recovered from its corrupt politicians and public servants, the money is displayed in public place for public viewing.
 One day we HOPE our Government of India displays such Loot. https://t.co/U-ViSRBFpoCDI8EndSu:"
UID_17773739811681571964,TID_2289019153950740154,"@ffAzEQcv @u723fZiEU8N2vL @b51SJYwwdVRMs @i0lFTFBDqh1LBA @f4iIKM3YI @bhQoaWtbVHy @dzM5 This is not a Building, these are the 4 Billion Dollars that the Brazilian Government has recovered from its corrupt politicians and public servants, the money is displayed in public place for public viewing.
 One day we HOPE our Government of India displays such Loot.अच्छेदिन🇮🇳 https://t.co/_kAV0xDYAH_kYByBz_H-"
UID_17773739811681571964,TID_664870062328860857,"@nyGelAZ @f4iIKM3YI @qZN95CMZcY8g @I5blkOdf @m5VXnV @nlHVNr40Hx @pZ4jqpq @oVRYxGE @h_Qsw_ZuEtd1 @tSipM8TTN08 @mI7TpcfwMJ8j @wskySdrL @bMtBEKOs_yyhqdP @xfv833 @dzM5 @bhQoaWtbVHy @b51SJYwwdVRMs @fj8X3jv7b6lvoR @ms640w5SReAcv @cf_EaIEBTy @jm_ktJIcQ7 @b5x_2pZVgp2 @mBlSZg1D @h1q8DL9 @mjZZIEB @xTCzsQ9 @hqud79fa @oRLfV2xHG8Og @w6FCVv36X6j6Oce This is not a Building, these are the 4 Billion Dollars that the Brazilian Government has recovered from its corrupt politicians and public servants, the money is displayed in public place for public viewing.
 One day we HOPE our Government of India displays such Loot. https://t.co/UeP9Y3_h5pi~51FKJjLJ"
UID_17773739811681571964,TID_13588349647175144702,"@eh5_xbWazv @dzM5 @oVRYxGE @n5bx1buD @e1bwx @ctlySyRj @fkK3Eu_52w5Cqx @u723fZiEU8N2vL @bquC15gXv6bL @b51SJYwwdVRMs @wTUUTRYCJMXo @o5fs0VjmD_H @b5x_2pZVgp2 @hqud79fa This is not a Building, these are the 4 Billion Dollars that the Brazilian Government has recovered from its corrupt politicians and public servants, the money is displayed in public place for public viewing.
 One day we HOPE our Government of India displays such Loot. https://t.co/z2qIMj0~AxJ1XDx_ixOf"
UID_15409618119153259553,TID_5090791402707702214,"This is not a Building, these are the 4 Billion Dollars that the Brazilian Government has recovered from its corrupt politicians and public servants, the money is displayed in public place for public viewing.
 One day we HOPE our Government of India displays such Loot. https://t.co/KVnOtHt~5mCl-Eld7_Kp"
UID_11726591166130338021,TID_9509704317991490318,"This is not a Building, these are the 4 Billion Dollars that the Brazilian Government has recovered from its corrupt politicians and public servants, the money is displayed in public place for public viewing.
 One day we HOPE our Government of India displays such Loot. https://t.co/njf7nracQ_--q5~nlAnL"
UID_13786877803550667356,TID_13830570656524125706,"This is not a Building, these are the 4 Billion Dollars that the Brazilian Government has recovered from its corrupt politicians and public servants, the money is displayed in public place for public viewing.
 One day we HOPE our Government of India displays such Loot. https://t.co/kgtOBi_V3OYvAyB:j1B~"
UID_802717570806471553,TID_2166594059319894446,"This is not a Building, these are the 4 Billion Dollars that the Brazilian Government has recovered from its corrupt politicians and public servants, the money is displayed in public place for public viewing.
 One day we HOPE our Government of India displays such Loot. https://t.co/Z6l6G1KN8EdI8a9qNH3l"
UID_16994176423569336042,TID_2342895117414003770,"This is not a Building, these are the 4 Billion Dollars that the Brazilian Government has recovered from its corrupt politicians and public servants, the money is displayed in public place for public viewing
 One day we HOPE our Government of India displays such Loot
If it's true https://t.co/T48lewFdUp3HJcnloIkl"
UID_6368457955613480845,TID_7686651969450893191,"Viral Video!

Ye hai Zee News staff reporter! corona positive paya gaya hai lekin woh test k liye inkar raha tha...
Uske baad doctor per hamla

#AntiNationalThinking https://t.co/DtQLD:dF6kM_EMt6-A:c"
UID_7053200189205558386,TID_3213838732416136712,"لا حول ولا قوة الا بالله 
France declares war on the top of the Muslims today. The Great Mosque of Clichy in Paris and Anhalu has been stormed. The Muslims have been beaten. The French authorities have crossed the red line, and the coming days are not good

 Watch the videos 🎥🎥 https://t.co/rbqzDLa7Dg0926X3h4IL https://t.co/T9gqU6Yq9meoxTdM21al"
UID_259491536168301828,TID_5270351680731180281,"उज्जैन मध्यप्रदेश की मस्जिद के सामने मुसलमानों ने मुहर्रम के जुलूस में अपनी औकात दिखाते हुए पाकिस्तान जिंदाबाद के नारे लगाए थे 
ठीक उसी मस्जिद के सामने दूसरे दिन हिन्दुओं ने अपनी एकता और ताकत का प्रदर्शन किया 
उज्जैन पर सारा देश आज गर्व कर रहा है 
💘💘धन्यवाद उज्जैन https://t.co/2M9~T2wa_MUdHsD4gH22"
UID_1714299286639836007,TID_9863502662611097601,"उज्जैन मध्यप्रदेश की मस्जिद के सामने मुसलमानों ने मुहर्रम के जुलूस में अपनी औकात दिखाते हुए पाकिस्तान जिंदाबाद के नारे लगाए थे 
ठीक उसी मस्जिद के सामने दूसरे दिन हिन्दुओं ने अपनी एकता और ताकत का प्रदर्शन किया 
उज्जैन पर सारा देश आज गर्व कर रहा है 
💘💘धन्यवाद उज्जैन https://t.co/xiPHYsy:iBiwQMTwehrt"
UID_2274505273700039467,TID_2708422304615880726,"उज्जैन मध्यप्रदेश की मस्जिद के सामने मुसलमानों ने मुहर्रम के जुलूस में अपनी औकात दिखाते हुए पाकिस्तान जिंदाबाद के नारे लगाए थे 
ठीक उसी मस्जिद के सामने दूसरे दिन हिन्दुओं ने अपनी एकता और ताकत का प्रदर्शन किया 
उज्जैन पर सारा देश आज गर्व कर रहा है 
 उज्जैन https://t.co/r8DChYeAnfYxj4DtVW3y"
UID_17866624347179957758,TID_6992116682493547965,"कल जहा #पथराव किया गया था  #उज्जैन मे""
ये आज का #दृश्य है ये #हिन्दूओं की 💪 https://t.co/nRgu4GN67ye11zizD7KC"
UID_8178183193702561068,TID_8962070367208444810,"उज्जैन मध्यप्रदेश की मस्जिद के सामने मुसलमानों ने मुहर्रम के जुलूस में अपनी औकात दिखाते हुए पाकिस्तान जिंदाबाद के नारे लगाए थे 
ठीक उसी मस्जिद के सामने दूसरे दिन हिन्दुओं ने अपनी एकता और ताकत का प्रदर्शन किया 
उज्जैन पर सारा देश आज गर्व कर रहा है 
 उज्जैन https://t.co/TvIm_4KlTDFTQmgWS8XN"
UID_11458191044890445380,TID_3700985360050890047,"Jasoosi Kar Rahe Thee ISI Ke Liye. Army Ne KGB Bana Diya 🤪🤪

अजमेर से पाकिस्तान के लिए जासूसी करने वाले मोहम्मद यूनुस,अहमद मौलाना,और सद्दाम को सेना ने ढङे मारे 😂😂😂 https://t.co/FCwBDm2ppsfXhPvbEW2s"
UID_2767505182080735047,TID_12747974972255497974,"#अजमेर_से_पाकिस्तान के लिए जासूसी करने वाले मोहम्मद यूनुस,अहमद मौलाना,और सद्दाम को सेना ने ढङे मारे #आतंकीयों #Rajasthan 🤣🤣 https://t.co/7bN-n3zVyjI2NkwY5E_l"
UID_13100696099062262812,TID_18007102396193450551,Such a brilliant hoarding. Respect a tax payer https://t.co/UECIPzSOvkA4X3dNqeoz
UID_8953767544322663819,TID_2420272842966565164,"और करो देश से गद्दारी🖕
अजमेर से पाकिस्तान के लिए जासूसी करने वाले मोहम्मद यूनुस,अहमद मौलाना,और सद्दाम को सेना ने ढङे मारे 😂😂😂 
#JaiHind https://t.co/hsc:zuoDeTPgYRytbX1n"
UID_12801062053247667565,TID_2459854896638239812,"@u3MDO3Y @tM77DmnX @uYWm9lUdO5Q 
BJP GOV FAILED TO PROVIDE STUDENTS SAFETY.
Saurab kumar, was tested positive 3 days ago after giving UP BEd exam where NO SOP was followed.
He is in critical condition.
Postpone NEET &amp; save students #pray4Saurab
#INDIAunitedtoPostponeJEE_NEET https://t.co/VCj4cHvrPuOXlYvf-0ar"
UID_6154937319653280193,TID_14130935661812029263,"@u3MDO3Y  @uYWm9lUdO5Q 
BJP GOV FAILED TO PROVIDE STUDENTS SAFETY.
Saurab kumar, was tested positive 3 days ago after giving UP BEd exam where NO SOP was followed.

Postpone NEET &amp; save students @r8iGD0oDgaKu
#INDIAunitedtoPostponeJEE_NEET https://t.co/3zTbCRupZt9A0yQAv:k1"
UID_12801062053247667565,TID_9011294785810096674,"@u3MDO3Y @tM77DmnX @uYWm9lUdO5Q 
BJP GOV FAILED TO PROVIDE STUDENTS SAFETY.
Saurab kumar, was tested positive 3 days ago after giving UP BEd exam where NO SOP was followed.
He is in critical condition.
Postpone NEET &amp; save students #pray4Saurab
#INDIAunitedtoPostponeJEE_NEET https://t.co/esSec1nJvdzBtJCMwpz9"
UID_9761932553734032156,TID_392113430901705543,@ggnnuTppaezy @u3MDO3Y @tM77DmnX @uYWm9lUdO5Q Please don't make one of us like this #pray4saurab #INDIAunitedtoPostponeJEE_NEET  @uYWm9lUdO5Q @ghHJen7u5ziT @d50_BLrOgo6c6  please help us @u3MDO3Y @oRLfV2xHG8Og @tM77DmnX
UID_2049371278054620788,TID_6552446127075923606,"People of Chennai, Kancheepuram, Chengalpet, Thiruvallur, Villupuram, Cuddalore, Puducherry &amp; Mayiladuthurai districts should stay home.when you come out, beware of trees, boards and electric poles around you!

Stay strong!!!

#ChennaiRain #Nivar"
UID_16437347956174500045,TID_12860647310170900616,"People of Chennai, Kancheepuram, Chengalpet, Thiruvallur, Villupuram, Cuddalore, Puducherry &amp; Mayiladuthurai districts should stay in as far as possible.

When you come out, beware of trees, boards and electric poles around you!

Stay strong!!!

#ChennaiRain #Nivar https://t.co/4NUH3LAczkRbs4FFF8sB"
UID_9858611036459237404,TID_10035687250835090897,"People of Chennai, Kancheepuram, Chengalpet, Thiruvallur, Villupuram, Cuddalore, Puducherry &amp; Mayiladuthurai districts should stay in as far as possible. beware of trees, boards and electric poles around you !
@xJY7BQXUIBR

#ChennaiRain #Nivar

 https://t.co/ZiTGbJD~DSjXuXEenmhy"
UID_14017653620186066623,TID_2009722801110453703,"People of Chennai, Kancheepuram, Chengalpet, Thiruvallur, Villupuram, Cuddalore, Puducherry &amp; Mayiladuthurai districts should stay in as far as possible.

When you come out, beware of trees, boards and electric poles around you

Stay strong

#ChennaiRain #NivarCyclone #TamilNadu https://t.co/jeZOIczqyyvJcIk_J7:w"
UID_1439656005679579510,TID_475380241487093412,सलमा और शकिना केजरीवाल के लंदन की गलियों में गिरती हुई😂😂 @u4gXP93MHwc7eA @v1mGTIIfNipHO https://t.co/vTCp5FSBw39q-m6U8zKn
UID_12996774544828296909,TID_2864882464826969198,सलमा और शकिना केजरीवाल के लंदन की गलियों में गिरती हुई😂😂 https://t.co/uDQVzqiTqql4jTjmk1w2
UID_11072650339498111149,TID_8947816476136616365,सलमा और शकिना केजरीवाल के लंदन की गलियों में गिरती हुई😂😂 @lYYJBpt7JVPwo https://t.co/-qO~uW5GLk9jAVzWmldE
UID_7113369996245641470,TID_16731232850634004261,"सलमा और शकिना 
केजरीवाल के लंदन की गलियों में गिरती हुई😂😂😂😂😂😂😂
https://t.co/AGU-XTvT6~tCHGgZewFK"
UID_12974207974057880325,TID_3371683374296521675,सलमा और शकिना केजरीवाल के लंदन की गलियों में गिरती हुई😂😂 https://t.co/WH1_xccG~HcqZvVGhY:2
UID_1025817462645286637,TID_11682401317876464560,सलमा और शकिना केजरीवाल के लंदन की गलियों में गिरती हुई😂😂 #kejriwaleducationmodel @jCeH4Mw28CJe @lHpBcznqBTSf0aQ @u4gXP93MHwc7eA @byk4IjSViXCwaS @rz3KEJOlyLrs3o2 @oo9Ze8Hbw3VX2D @dNaYBcmquQNVTPn @v1mGTIIfNipHO @g8aDzGq4R https://t.co/sOiD7In3wCGcucP8p96m
UID_1382389006747710236,TID_15751483609715444603,"सलमा और शकिना केजरीवाल के लंदन की गलियों में गिरती हुई 😂

मुफ्तखोरी के नतीजे ऐसे ही होते है जनाब ✅

कुछ सुधार होगा क्या ? @liCJdC9S @u4gXP93MHwc7eA @e9lsEasd @cSES2oy81Ujwp @v1mGTIIfNipHO @i8xHzVEaU @dNaYBcmquQNVTPn @oZwBRL1O @u9Do01pa @lAk_Ve @b4kjsh0
 https://t.co/oLMe5S~A642H9e6SDc8q"
UID_8266936974667164176,TID_16745440426318675286,"सलमा और शकिना केजरीवाल के लंदन की गलियों में गिरती हुई..😁🤣

😂😀😝😆😜🤣😁😉 https://t.co/0mBwakBtwZUBLK4mqwUb"
UID_10942453996345636111,TID_2583722450031732488,सलमा और शकिना केजरीवाल के लंदन की गलियों में गिरती हुई😂😂 https://t.co/nOrOy7ZrYCoUZkfO15D-
UID_16326670066167072370,TID_9086547861752694366,सलमा और शकिना केजरीवाल के लंदन की गलियों में गिरती हुई😂😂 https://t.co/hMU_nMwkJjXJNsNat300
UID_6687369430811308109,TID_16224621749772286457,"सलमा और शकिना केजरीवाल के लंदन की गलियों में गिरती हुई😂😂 
@ewYf_QZ4a https://t.co/I1Q2F6MbX5~3u~ISsNk_"
UID_15287780083530367871,TID_9947525657295724052,सलमा और शकिना केजरीवाल के लंदन की गलियों में गिरती हुई😂😂 https://t.co/Oswf9uvITLjZbkHGn1eb
UID_1766214105906264000,TID_5986937525955711888,सलमा और शकिना केजरीवाल के लंदन की गलियों में गिरती हुई😂😂 👇 https://t.co/661OHje2_CV_uho0XiaI
UID_16916218577229035594,TID_6464501667770506355,"सलमा और शकिना #केजरीवाल के #लंदन की गलियों में गिरती हुई😂😂
#bangaloreriots #Bengaluru #SaraAliKhan #BangaloreViolence #banglore #Janmashtami #bengaluruviolence #Janmashtami #Bengalururiots #BangloreRiots    @q5nSAV4m5dco @bj7Y7rVr9Ye @lRozN01Tga3Xvg @rHQ3uiDHpU6bLQN https://t.co/qmEGXi~k4MNGM1C8DJNN"
UID_3770530813563720124,TID_15260109813120540388,सलमा और शकिना केजरीवाल के लंदन की गलियों में गिरती हुई😂😂 https://t.co/PS4e5o6QaQE1w_1nOdg9
UID_17630968933138460807,TID_7733811370906525936,सलमा और शकिना केजरीवाल के लंदन की गलियों में गिरती हुई😂😂 https://t.co/SWk0uXhYjpK-8ivwTgrH
UID_16722703212009142092,TID_7223152273160220170,सलमा और शकिना केजरीवाल के लंदन की गलियों में गिरती हुई😂😂 https://t.co/k0i7omPYD~YKbBcLfJTV
UID_14468189298132477558,TID_1086109995753587424,"हिजाब को फना करने निकले थे खुद फना हो रहे है
#Hijab 
#हिजाब_से_दर्द_क्यों https://t.co/EQt84Cv51h2zvGyp3R:T"
UID_10469699960884411043,TID_13981131305311604895,"हिजाब को फना करने निकले थे खुद फना हो रहे है
#Hijab #हिजाब_से_दर्द_क्यों
#HijabIsFundamentalRight
 https://t.co/NtIa_B4UW:-EUXGBNQqp"
UID_17060130903396409948,TID_12532422961964170791,"हिजाब को फना करने निकले थे खुद फना हो रहे है
#Hijab #हिजाब_से_दर्द_क्यों https://t.co/JiZd-p5tmSq~2sfbzEUA"
UID_1321556557075201833,TID_2232992728090144942,"हिजाब को फना करने निकले थे खुद फना हो रहे है
#Hijab 
#हिजाब_से_दर्द_क्यों"
UID_12829063063545313078,TID_12782615133221736510,"हिजाब को फना करने निकले थे खुद फना हो रहे है
#Hijab #हिजाब_से_दर्द_क्यों https://t.co/P7719tTEpd7hW3Jb7Xym"
UID_1347589048395894360,TID_16645746223119359860,अमेरिका में चुनाव कराने वाले खुद जब फर्जी वोटिंग डाला तो @fHUZ2TO0q5BSvJG जी SC तो जाएँगेहि ना इसी लिए लिबरल गैंग बहुत खुश हैं https://t.co/zr0byNUTBvY1eb:moC:_
UID_15418869195105643160,TID_16438712793602962092,"यह भीड केरल में संघ परिवार के विरुद्ध मुसलमानों की रैली की है,  और हम रोते पेट्रोल पे अरे हिन्दु बचेगे तो कुछ खरिदोगे  मंहगाई तो बढ़ेगी घटेगी पहले अपना  परिवार और आने वाली पीढ़ी अपने को कोसे नहीं हमारे पूर्वज इतने निकम्मे थे.
@oRLfV2xHG8Og
@cXZZUssBf7
 @bDfKSTf1fMH https://t.co/dgS:hfI0xNJ:BcpG3OoQ"
UID_12316855394937485393,TID_8039147239130976200,केरल में संघ परिवार के विरुद्ध मुसलमानों की रैली और हम रोते पेट्रोल पे अरे हिन्दु बचेगे तो कुछ खरिदोगे  मंहगाई तो बढ़ेगी घटेगी पहले अपना घर्म बचना चाहिए यह भीड़ अपनें आनें वाले समय में घातक हो सकतीं हैं😎 https://t.co/A1Ep_Em71ZX7zSSrUVOe
UID_7638577077904090293,TID_4140339751314415200,"केरल में संघ परिवार और राम मंदिर के विरुद्ध मुसलमानों की रैली ।और हम रोते रहेंगे  पेट्रोल और तेल के भाव पर। अरे हिंदुओं बचोगे तो कुछ खरीदोगे न। मंहगाई तो बढ़ेगी घटेगी पहले अपना धर्म बचना चाहिए @x55bgRi7MZe 
@iGIwqVRgcq @uzi @hsNk78ke @b4kjsh0 no news in tv. https://t.co/M2uB-wjy:0gevZBKtmVm"
UID_15681281662587339140,TID_16588831868940249255,"देश के लिए इनकी बढ़ती आबादी व नारो,की सोच घातक है,केरल में संघ परिवार के विरुद्ध मुसलमानों की रैली,अरे हिन्दु बचेगे तो कुछ खरिदोगे मंहगाई तो बढ़ेगी घटेगी,अपना परिवारआने वाली पीढ़ी अपनो को कोसेगी😡
#sawalaramparmar #Hindutva 
#SalmanKhurshid #NaatuNaatu https://t.co/GEBmkzcSjiFH0Swsj06N"
UID_6300404690457808626,TID_4297267091948898155,केरल में संघ परिवार के विरुद्ध मुसलमानों की रैली और हम रोते पेट्रोल पे अरे हिन्दु बचेगे तो कुछ खरिदोगे  मंहगाई तो बढ़ेगी घटेगी पहले अपना  परिवार और आने वाली पीढ़ी अपने को कोसे नहीं हमारे पूर्वज इतने निकम्मे थे जो कुछ भी नहीं कर पाय यह भीड़ अपनें आनें वाले समय मेंघातक हो सकतीं है
UID_1786432792796811546,TID_15161775419856949718,केरल में संघ परिवार के विरुद्ध मुसलमानों की रैली और हम रोते पेट्रोल पे अरे हिन्दु बचेगे तो कुछ खरिदोगे  मंहगाई तो बढ़ेगी घटेगी पहले अपना  परिवार और आने वाली पीढ़ी अपने को कोसे नहीं हमारे पूर्वज इतने निकम्मे थे जो कुछ भी नहीं कर पाय यह भीड़ अपनें आनें वाले समय में घातक हैं।
UID_16992152766678510127,TID_16481335403677150393,केरल में संघ परिवार के विरुद्ध मुसलमानों की रैली और हम रोते पेट्रोल पे ।अरे हिन्दु बचेगे तो कुछ खरिदोगे  ।मंहगाई तो बढ़ेगी घटेगी। पहले अपना  परिवार और आने वाली पीढ़ी अपने को कोसे नहीं कि हमारे पूर्वज इतने निकम्मे थे जो कुछ भी नहीं कर पाए यह भीड़ अपनें आनें वाले समय में घातक होगी। https://t.co/5t6X1CAPnHW-l_-UyU-L
UID_2115066981065836636,TID_8787839556471208042,केरल में संघ परिवार के विरुद्ध मुसलमानों की रैली और हम रोते पेट्रोल पे अरे हिन्दु बचेगे तो कुछ खरिदोगे  मंहगाई तो बढ़ेगी घटेगी पहले अपना  परिवार और आने वाली पीढ़ी अपने को कोसे नहीं हमारे पूर्वज इतने निकम्मे थे जो कुछ भी नहीं कर पाय यह भीड़ अपनें आनें वाले समय में घातक हो सकतीं है https://t.co/NXnj4ovBAc2xMxUOq9uH
UID_9940140336560930762,TID_4196830250672989871,केरल में संघ परिवार के विरुद्ध मुसलमानों की रैली और हम रोते पेट्रोल पे अरे हिन्दु बचेगे तो कुछ खरिदोगे  मंहगाई तो बढ़ेगी घटेगी पहले अपना  परिवार और आने वाली पीढ़ी अपने को कोसे नहीं 🚩🚩 https://t.co/iqlK80~jb6tG_q~zQcLo
UID_17956083869517850217,TID_17960932687993251187,केरल में संघ परिवार के विरुद्ध मुसलमानों की रैली और हम रोते पेट्रोल पे अरे हिन्दु बचेगे तो कुछ खरिदोगे  मंहगाई तो बढ़ेगी घटेगी पहले अपना  परिवार और आने वाली पीढ़ी अपने को कोसे नहीं हमारे पूर्वज इतने निकम्मे थे जो कुछ भी नहीं कर पाय यह भीड़ अपनें आनें वाले समय में घातक हो सकतीं है https://t.co/VOPzR3upbWulavAA2wXv
UID_8913494924084138454,TID_3877375877426834641,@kQsjVOyfA5v6D @kv9eT5Z2VZQ @q4gmc4Xzvjlz1b केरल में संघ परिवार के विरुद्ध मुसलमानों की रैली और हम रोते पेट्रोल पे अरे हिन्दु बचेगे तो कुछ खरिदोगे मंहगाई तो बढ़ेगी घटेगी पहले अपना  परिवार और आने वाली पीढ़ी अपने को कोसे नहीं हमारे पूर्वज इतने निकम्मे थे जो कुछ भी नहीं किया यह भीड़ अपनें आनें वाले समय में घातक हो सकतीं है https://t.co/:o4Y5hHPt:_FzYWKxhiN
UID_2690255592059323541,TID_12838149809109072352,केरल में संघ परिवार के विरुद्ध मुसलमानों की रैली और हम रोते पेट्रोल पे अरे हिन्दु बचेगे तो कुछ खरिदोगे  मंहगाई तो बढ़ेगी घटेगी पहले अपना  परिवार और आने वाली पीढ़ी अपने को कोसे नहीं हमारे पूर्वज इतने निकम्मे थे जो कुछ भी नहीं कर पाय यह भीड़ अपनें आनें वाले समय में घातक हो सकतीं है https://t.co/lXT0h2PDUJmqiHZUnHrl
UID_5864509427014219106,TID_8070416631442306246,"केरल में संघ परिवार के विरुद्ध मुसलमानों की रैली और हम रोते पेट्रोल पे अरे हिन्दु बचेगे तो कुछ खरिदोगे  मंहगाई तो बढ़ेगी घटेगी पहले अपना घर्म बचना चाहिए यह भीड़ अपनें आनें वाले समय में घातक हो सकतीं हैं l
@lHpBcznqBTSf0aQ https://t.co/Sf1tfQ2t_XPZ_Kvl~vzn"
UID_2646759027824191012,TID_13038544178724512742,केरल में संघ परिवार के विरुद्ध मुसलमानों की रैली और हम रोते पेट्रोल पे अरे हिन्दु बचेगे तो कुछ खरिदोगे  मंहगाई तो बढ़ेगी घटेगी पहले अपना  परिवार और आने वाली पीढ़ी अपने को कोसे नहीं हमारे पूर्वज इतने निकम्मे थे  कुछ भी नहीं कर पाय यह भीड़ अपनें आनें वाले समय में घातक हो सकतीं है
UID_18426076691312149882,TID_16924972143441068867,"केरल में -
संघ परिवार के विरुद्ध,
मुसलमानों की रैली..💥
और 
हम रोते पेट्रोल पर &gt;
अरे हिन्दु बचेगे तो कुछ खरीदेंगे
मंहगाई तो बढ़ेगी-घटेगी,
पहले अपना  परिवार और आने वाली पीढ़ी-अपने को कोसे नहीं कि ""हमारे पूर्वज इतने निकम्मे थे जो कुछ भी नहीं कर पाये"" 🥴 https://t.co/maPQfux1gsh1UjrXHiaB"
UID_17579629474309693734,TID_9635416446168841804,#भारतइस्लामजिहादमुक्त केरल में संघ परिवार के विरुद्ध मुसलमानों की रैली और हम रोते पेट्रोल पे अरे हिन्दु बचेगे तो कुछ खरिदोगे  मंहगाई तो बढ़ेगी घटेगी पहले अपना  परिवार और आने वाली पीढ़ी अपने को कोसे नहीं हमारे पूर्वज इतने निकम्मे थे जो कुछ भी नहीं कर पाय यह भीड़ अपनें आनें वाले https://t.co/lmlbL_XbZWKnyMCc0:l_
UID_11874838645007583879,TID_6744924960800494717,"केरल में संघ परिवार और हिन्दू के विरुद्ध मुसलमानों की रैली और हम रोते पेट्रोल पे अरे हिन्दु बचेगे तो कुछ खरिदोगे  मंहगाई तो बढ़ेगी घटेगी पहले अपना घर्म बचना चाहिए यह भीड़ अपनें आनें वाले समय में घातक हो सकतीं हैं l
इस पर एक्शन कब होगा???
ये हेट स्पीच में नहीं है?? https://t.co/0Gr~6YjvEoS~wX:Sg_fs"
UID_33563273825654534,TID_11551991164145889150,"केरल में संघ परिवार के विरुद्ध मुसलमानों की रैली और हम रोते पेट्रोल पे
अरे हिन्दु बचेगे तो कुछ खरिदोगे 
मंहगाई तो बढ़ेगी घटेगी
पहले अपना परिवार।
आने वाली पीढ़ी अपने को कोसे नहीं हमारे पूर्वज इतने निकम्मे थे जो कुछ भी नहीं कर पाए।
 यह भीड़ अपनें आनें वाले समय में घातक हो सकतीं हैं"
UID_10424346442661371524,TID_14381142099973275026,"*केरल में संघ परिवार के विरुद्ध मुसलमानों की रैली*

और हम रोते पेट्रोल पे अरे हिन्दु बचेगे तो कुछ खरिदोगे मंहगाई तो बढ़ेगी घटेगीपहले अपना परिवार और आने वाली पीढ़ी अपने को कोसे नहींहमारे पूर्वज इतने निकम्मे थे जो कुछ भी नहीं कर पाययह भीड़ अपनें आनें वाले समय में घातक हो सकतीं हैं* https://t.co/BQes6BPYX:2A2nfQFrjW"
UID_1876376107311457515,TID_11510781909011801883,केरल में संघ परिवार के विरुद्ध मुसलमानों की रैली और हम रोते पेट्रोल पे अरे हिन्दु बचेगे तो कुछ खरिदोगे  मंहगाई तो बढ़ेगी घटेगी पहले अपना  परिवार और आने वाली पीढ़ी अपने को कोसे नहीं हमारे पूर्वज इतने निकम्मे थे जो कुछ भी नहीं कर पाय यह भीड़ अपनें आनें वाले समय में घातक हो सकतीं है https://t.co/2WblfyasYEMT8BmZahJC
UID_11967801154306913534,TID_12693000701863776548,"केरल में संघ परिवार के विरुद्ध मुसलमानों की रैली, और हम रोते पेट्रोल-डिजेल पे अरे हिन्दु बचेगे तो कुछ खरिदोगे मंहगाई तो बढ़ेगी घटेगी पहले अपना परिवार, धर्म और देश के बारे मे सोचो,,,🚩🚩🚩🙏🙏🙏
#हिन्दूराष्ट्र #rss_देश_की_शान 
#जय_भवानी_जय_शिवाजी 🚩🚩🚩
@t_enLiya4oj0bwP @o3P4IL https://t.co/xt4q6~b9rrp-bKp5LH0_"
