,Tweet_ID,User_ID,Tweet_Text
868,TID_562052913727250555,UID_6162400997795746884,Left promoting Modi Govt infra work 🙌😂
869,TID_322210606074340143,UID_8335118508725437449,"@fuCUKekATI Good one. But he is Prof. Mohan Gopal, Vice Chancellor of National Law University, Bangalore"
870,TID_16764871187222126325,UID_12962784540579661611,"#WATCH | Shimla, Himachal Pradesh: Shimla SP Sanjeev Kumar says, ""For the past some time, misleading propaganda has been carried out on social media. Legal action can be taken against those who engage in this type of propaganda. Action has also been taken against some people... https://t.co/v6Ph6RMZs4rhE_NE4utS"
871,TID_244834212732100156,UID_16449064339785997386,"आसाराम और राम रहीम के बाद एक और बाबा मैदान में जुग जुग जिया हो बाबा
@hU_U8aJo_T
@xOOIJpsfQeH7c
 😂🤣🤣 https://t.co/rCV6l:IT6v3tt2gtcm_1"
872,TID_2507388799042977140,UID_1755654928160402559,"صورة من عرض عسكري للقســ ــام في النصيرات وسط قطاع #غزة 

#فلسطين_تنتصر https://t.co/afS7hgjhiACKy76YHR_j"
873,TID_17560699659827772315,UID_14773787434617951305,"थाना मदनपुर क्षेत्रातंर्गत एक पीड़िता द्वारा अपने ही परिवारजन (ससुर, देवर, सास, ननद आदि) के विरुद्ध लगाए गए कतिपय आरोपों के संबंध में थाना मदनपुर पर सुसंगत धाराओं में अभियोग पंजीकृत करते हुए मुख्य अभियुक्त की गिरफ्तारी किए जाने के संबंध में #SPDeoria की बाइट। https://t.co/xwUvk6N-vP-oNveiFMra"
874,TID_10206646078937559109,UID_10202309263173179681,आतंकवाद का नया अड्डा बना #इलाहाबाद_विश्वविद्यालय हॉस्टल 25छात्र बम बनाते पकड़े गए बड़ी खुशी की बात यह है एक भी #मुस्लिम_छात्र नहीं तो गोदी मीडिया खुब ढिंढोरा पीटती https://t.co/2x4k2tC-OifbcGQBNESa
875,TID_12005732144590565854,UID_696375359954562633,Sunil Gavaskar putting his retirement life on line in front of 1.2 billion mob-lynchers is highly appreciated. Hope his media contracts aren't affected after speaking truth on national television.
876,TID_4195571094737480609,UID_3013349204384593845,Cultural enrichment in Sweden. https://t.co/fmd_-_IOFZgHah6hi0Rh
877,TID_9574654713480491944,UID_5930793695342767842,"New number plates. 22 is the yr. BH is for Bharat. Then the veh regn number. A is the veh segment. The advantage being that the veh can be driven in any State wo the hassles of re registration. One rd one tax. 

Jai Hind https://t.co/O5~VSG0IjOCpu6k1AHb9"
878,TID_3151658894358328770,UID_14016812620203982752,കാസർഗോഡ് നന്ദാരപ്പടവ് മുതൽ തിരുവനന്തപുരം പാറശ്ശാല വരെ 1251 കിലോമീറ്റർ ദൂരത്തിൽ 3500 കോടി രൂപ ചെലവഴിച്ച് യാഥാർത്ഥ്യമാകുന്ന മലയോര ഹൈവേ. https://t.co/ZX4iWv8CB3oIK6IuM8mF
879,TID_17205306086373467568,UID_16798991016793159190,Kejriwal: Inka idea ye hai ki kal front page p top headline honi chahiye ki Kejriwal n saara theekra Manish Sisodia p foda.
880,TID_1099072645923899574,UID_8666618674324647248,"पाकिस्तान में सरदार का ये हाल है
और यहां का सरदार मुल्लों के साथ मिलकर खालिस्तान का ख्वाब देख रहा है https://t.co/L5aw-ufEVRYBKKs1qtEn"
881,TID_4865560950293685241,UID_1197069537944085548,Dr. S Somanath &amp; ISRO team dancing their hearts out… celebrating the grand success of #Chandrayaan3 🇮🇳♥️ https://t.co/5jZr5J6-H3WCCxdGM:mT
882,TID_249347627422777510,UID_17752157775617335218,Proper comedy !! 🤪😂 https://t.co/hQNeHjK4nITSHgaDYVKj
883,TID_2628001248104728498,UID_17496439411842675590,Bangalore cloud burst timelapse gripping video of 04 Sep 2022 as claimed #bangalorefloods #bangaloreflood #bangalore #timelapse https://t.co/JmwOenCNbdepd1Bqq-5T
884,TID_8430882689017803213,UID_2951914537290555564,"6 months ago @gpmiLJTnZT5 went to UK &amp; met the BBC producer.

A picture is worth a thousand words!

#BBCdocumentry https://t.co/Ijf9kMBJWaKimpjqiROH"
885,TID_12970774821216197897,UID_15755354681649907206,"केरल के वायनाड में राहुल गांधी और प्रियंका वाड्राइन ने चार साल पहले हिंदुओं के बड़े मंदिर श्रीसीताराम मंदिर पर मुसलमानों का कब्जा रजिस्टर्ड करा दिया था 😡
अब तो कांग्रेसी ब्राह्मण क्षत्रिय बहुत खुश हो चुके होंगे 😭😭
सब लोग भाजपा को ही वोट दें 🙏
@hsNk78ke @bgduIEsBbIfYLTS https://t.co/TX5g_Jj1vd0bh5FSW4aA"
886,TID_9459139070124952841,UID_3741806599995676069,"#Chandrayaan3 #PragyanRover will ‘leave a mark of India’ on Moon surface, quite literally
It will leave an impression of the Indian national emblem and @e_8L logo on the surface of moon.

As there is no air on Moon, these marks will remain for a long time, maybe forever
#NASA https://t.co/13qHY_on7rrfg_Osb9tW"
887,TID_9915467175773651543,UID_8758072357915215149,"తిరుమల లడ్డూ ప్రసాదంగా ఇస్తే, వాసన చూడటం వదిలేయటం. ఇంట్లో గుడి సెట్టింగ్ వేసుకోవటం, అక్కడ తీర్ధం ఇస్తే తాగినట్టు యాక్షన్ చేసి కింద పోసేయటం. ఏ నాడు సతీ సమేతంగా పట్టు వస్త్రాలు ఇవ్వక పోవటం.  గత 5 ఏళ్ళ వ్యక్తిగతంగా కూడా స్వామి వారిని అపవిత్రం చేసాడు జగన్ రెడ్డి https://t.co/by3xFGM2Z_N:ShAZqPy:"
888,TID_3740808275300084145,UID_11545159017375607792,"Not a 'Brahmin' 
Not a 'Kshatriya' 
Not a 'Vaishya' 
Not a 'Shudra'

Just an Ocean of Hindus
arriving from Nepal to Ayodhya for
#RamMandirPranPratishta  🔥 https://t.co/Gezk4:wq2eeeT3bDMG5F"
889,TID_2453530968472666192,UID_3977066476191701842,"When the ""Gaza Ministry of Health"" tells you how many casualties there are... https://t.co/:JBNLuh82e6jJwWIt34O"
890,TID_9346756274886389215,UID_5638244158186253602,"जयपुर में बारिश का कहर
पानी का तेज बहाव लोगों को भी बहा रहा है...!
#Jaipur https://t.co/ioBpZ:2TKvWaHLQ~Rr:Q"
891,TID_4563938852783485381,UID_775572198074498381,"తిరుమల లడ్డూ ప్రసాదంగా ఇస్తే, వాసన చూడటం వదిలేయటం. ఇంట్లో గుడి సెట్టింగ్ వేసుకోవటం, అక్కడ తీర్ధం ఇస్తే తాగినట్టు యాక్షన్ చేసి కింద పోసేయటం. ఏ నాడు సతీ సమేతంగా పట్టు వస్త్రాలు ఇవ్వక పోవటం.

గత 5 ఏళ్ళ వ్యక్తిగతంగా కూడా స్వామి వారిని అపవిత్రం చేసాడు జగన్ రెడ్డి https://t.co/CvA2DJTTee:T1hJeuuD_"
892,TID_16014692728932592177,UID_5955324574898540816,"देखो हिन्दुओ विकास पाठक ने अपनी माँ-ज्योति पाठक से शादी करके बीबी बना लिया!😮

और तुम हलाल। के नाम पर मुसलामानों को बदनाम करते हो 🤮

सूचना= वीडियो सेव जरूर कर लेना!! https://t.co/XB6T_t5ofPVI0CjUVTUQ"
893,TID_2728179853064260522,UID_3107297551598473912,"😱😱😱

As expected ! 

Aisa koi Saga nahi jisko Kejriwal ne thaga nahi 🫢 https://t.co/61KfgDAF:kXL~ytrchwS"
894,TID_16582736785763909826,UID_737185269183090787,"ક” કમળનો “ક”તો બરાબર ઘૂંટ્યો પણ “ક્ષ શિક્ષણનો “ક્ષ”એવું કોઈએ ભણાવ્યું નહિ !
૯૦૦ યુનિવર્સીટી અને ૪૦ હજાર કોલેજોના આ દેશમાં શિક્ષણ એક કોમોડિટી બની ચૂક્યું છે જેના ખરીદદાર અને વેચનાર બંને બેશરમ છે.
પેપર લીક,પરીક્ષા ચોરી, નકલી ડિગ્રી સર્ટિફિકેટ જેવા વાયરસથી શિક્ષણ વ્યવસ્થા ત્રસ્ત છે. https://t.co/-JY-crZhE5fjuzRJFcyH"
895,TID_6221520992813070082,UID_5770146241516388118,"राजस्थान के मुख्यमंत्री जी कह रहे हैं , राजस्थान की जनता त्रस्त है …किससे ? https://t.co/XeU1fEOSM7zl8EjTc8SX"
896,TID_3423302347373829132,UID_12962784540579661611,#WATCH: Rs 2.30 cr in cash stuffed inside the spare tire in a car seized by Income-Tax officials. The cash was being transported from Bengaluru to Shivamogga. #Karnataka https://t.co/GDTwPDBUX0w5XNjiYQj7
897,TID_11491942795880693746,UID_4101534948045607381,"@pkKXoaX उक्त प्रकरण के संबंध में थाना स0अकिल में अभियोग पंजीकृत कर 01 अभियुक्त को गिरफ्तार कर जेल भेजा गया है शेष अभियुक्तों की गिरफ्तारी हेतु दबिश दी जा रही है, पीड़िता की गरिमा, मानवता एवं भविष्य को दृष्टिगत रखते हुए उक्त ट्वीट को तत्काल डिलीट कर देंl"
898,TID_1839025939786534413,UID_3690542437973638009,"This is your woman's boxing Olympics gold medalist Imane Khelif . This is not A.I , this is real... https://t.co/kojpU17ZjoDDt5LbuG7C"
899,TID_16852033047848996785,UID_14977704358396608342,ट्रेन No-12804 में रास्ते का अतिक्रमण कर 5 बार नमाज पढ़ने के चलते हिन्दू यात्री को टायलेट जाने नही दिया ..जवान ने मंत्र जपा तो बेहरहमी से पिटाई करी...ट्रेन में होने वाली इन जाहिल हरकतों पर रेल प्रशासन रोक लगाएं @sBgUllRpcMPa  @o8F2XJjGr https://t.co/:U-pjvQIi_Q-mde9DuYK
900,TID_9677227729652244640,UID_9754755675153642306,"Ukrainian Christians pray outdoors, in the snow, for their country in this phase of war danger. Let's pray for people in #Ukraine in these particularly critical times; may God grant wisdom, discernment, strength, courage, protection to the authorities and to the whole population! https://t.co/uHahdxiAsXAH2T:AvqCs"
901,TID_10316521954827293017,UID_3702153409644832953,"नेताजी को सादर नमन के साथ, हम आज का नामांकन उनके सिद्धांतों और मूल्यों को समर्पित कर रहे हैं। 

नेताजी का आशीर्वाद हम सबके साथ हमेशा रहा है, हमेशा रहेगा। https://t.co/9AWmr7LadAfj4rFndB:0"
902,TID_5143315062718765218,UID_2516474699236372807,"Body Chopped Into 35 Pieces, Disposed Across Delhi Over 18 Days At 2 am https://t.co/thOvmdVkHokf6wof8aAB https://t.co/Lx564tptQt1fYkwo0tsZ"
903,TID_588071307876060040,UID_6941316136363333138,"JUST IN: Coaching Centre After performing the namaz, Hindu children began shouting ""Jai Shri Ram"" in unison.

This video of Allen Coaching Institute in Kota is being reported. https://t.co/j_Hkya57zh7hlbdKEsUA"
904,TID_8236185841456978871,UID_8115699301725349308,#ataltunnel से कैसे जाओगे निकल.. !! https://t.co/r5IEj4aGbk4r2cCY4Reo
905,TID_15283576981958011797,UID_6200822895972596244,"I haven't seen a wave of masses like this before in Bengal. I bow to your this love and affection: PM Modi in Kolkata.

More than 4 lakh people were present at PM Modi's rally in West Bengal today. https://t.co/W290VpdXyqIJE29iW-eE"
906,TID_13428408491401091453,UID_8023853640268720558,"मुख्यमंत्री जी, राजस्थान के अंदर जनता तो त्रस्त है ही।

लेकिन इसकी जिम्मेदार भी तो कांग्रेस ही है न! तो इसकी जिम्मेदारी कौन लेगा; आप, सचिन पायलट जी या राहुल गांधी? https://t.co/2FbH5CBg_F4v2pm8pz5M"
907,TID_8018958252718855991,UID_767367275415366977,"En este momento muchos pensamos que era la mama de Messi que se venia a fundir en un abrazo, pero no, en realidad es aún más importante...
Es la encargada de cocinar las milanesas napolitanas a toda la selección Argentina.
🇦🇷🏆👩‍🍳Antonia Farías, campeona y cocinera.
#Quatar2022 https://t.co/_7WHP3zdvfjkvr144Ke5"
908,TID_8393009061617684987,UID_11958809437685456912,*केजरीवाल की भविष्य वाणी शत प्रतिशत सत्य हुई ! 2019 पार्लियामेंट चुनाव से पूर्व कोलकाता मे केजरीवाल  - अगर मोदी जीत गया तो पाकिस्तान  बरबाद हो जाएगा ।* https://t.co/n:BL8WqyobbqJQKb1KBY
909,TID_6660459799416580694,UID_7446287389509577364,"அமெரிக்கவில் தமிழ்நாடு முதல்வர் முத்துவேல் கருணாநிதி ஸ்டாலின் 

#CMStalinInUSA https://t.co/v:PJo_~ItuzDgT7G84Zg"
910,TID_9899815497156756351,UID_14768569540309400530,"Fake News Alert

TIMES NOW नवभारत की ब्रैंडिंग के साथ आरक्षण खत्म करने को लेकर सोशल मीडिया पर फैलाई जा रही है ये #FakeNews

@ob1HlKNQRLy ने हरियाणा के पूर्व मुख्यमंत्री और दिग्गज कांग्रेसी नेता भूपेंद्र सिंह हुड्डा के बयान से जुड़ी ऐसी कोई ख़बर नहीं चलाई है।

अफवाहों से सावधान https://t.co/pjcREqFH2LtwdCA3TAiO"
911,TID_4551313127740739765,UID_4432904144859858355,🚨 A video of the Islamic Republic parliament where they’re chanting death to Israel and America. #IsraelPalestineWar https://t.co/OSPEJO9ANTC5jKH3bcSy
912,TID_16892950705528442823,UID_14754581341244184639,"इस वीडियो को इतना RT करो कि ये मुस्लिम सूवर जहां भी हो पकड़ा जाए😡😡 
#ViralVideo 
https://t.co/eGHpes7E3aS39Rv51H3P https://t.co/DzZExvNG4OX4mVHaZncd"
913,TID_4390658167177968908,UID_2169666580578198288,"एक दिन मे मुझे मिल गयी बेल... फिर से दिखाऊंगा सडक पे खेल, पुण्यातील बिल्डरपुत्राचा माज, अपघातानंतर चीड आणणारं कृत्य, बेल मिळाल्यानंतर शिवीगाळ करणारं रॅप साँग

(एबीपी माझा या व्हिडीओची पुष्ठी करत नाही, हा व्हिडीओ डीप फेक आहे का याचा तपास पोलिस करत आहेत)

https://t.co/yiZ_8all_h878C79~QQ~"
914,TID_2676846401092561137,UID_14915316185915089748,"Brutal attack on a Christian by a Hindu mob in India, 

A country where mob lynchings are on the rise.
 https://t.co/ixd21slqQFOd9F:NLac_"
915,TID_12913136258173800919,UID_8367003381714462844,"बिहार: किसानों की बात करते हुए फफक-फफक कर रो पड़े केंद्रीय मंत्री अश्विनी चौबे, कहा- बहुत दुखी हूं https://t.co/OK2IzDxZNhw-M3iIrqEo"
916,TID_15267275385458897775,UID_12592591942042066082,क्या कोई कुकुर के स्थान पर शूकर की सिलुएट बना सकता है? https://t.co/djn4tcK6ZfeLfPBm6Im6
917,TID_3608962556232923566,UID_6162400997795746884,"Electricity officials are attacked by local residents in Karnataka when they came for meter reading. 

Residents says that they won’t pay from electricity now onwards as per Congress Guarantee 

 https://t.co/C:~EKEX4NEVyZ5ksplSI"
918,TID_1294129705160959449,UID_17297098467602129003,"भाजपा नेता हार्दिक पटेल को जनता ने भगाया..😂😂

गुजरात के लोग बहुत नाराज़ हैं भाजपा से... https://t.co/HXSPPcAdohs0Hv9OSHSM"
919,TID_1224580947659706431,UID_11434064116116262187,"Mahendra singh Dhoni didn’t go to Ram mandir Pran prathisthan after being invited but he has visited Gurudwara today during ongoing Farmer’s protest.

MSD is a man with spine who is still upholding secular values ❤️ https://t.co/WAwpXTfKR1EJ32J9xf6:"
920,TID_18164687249543152302,UID_11802113064875917221,https://t.co/MyLpXo4YjnAb~xV0Oj2o
921,TID_16037223907312884251,UID_12962784540579661611,"#WATCH Smoke rises from the territory of the Ukrainian Defence Ministry's unit in Kyiv

(Source: Reuters) https://t.co/vwhkhywncWsy2o0g7aBM"
922,TID_11352804284215589719,UID_16759729795804850407,"They attempted to set an on-duty police officer on fire.. These #Hamas supporters are behaving worse than animals..

#HamasislSIS #Israel #HamasTerrorrists #Palestine #Gaza #Pakistan #PakistanGazaMarch https://t.co/1edfIvtbItoon1G7nCsF"
923,TID_11553743489605477966,UID_4728760014917905863,"ये पाकिस्तान या बांग्लादेश नहीं है

ये इराक ईरान या अफगानिस्तान भी नहीं है

                   अपना मुंबई है
जहाँ मुसलमान अपनी ताकत दिखाने को
                सड़कों पे निकला है

सोते रहो हिन्दुओं 🖐️ https://t.co/yhESkhfByCot5nxbZteO"
924,TID_1292831319513243833,UID_365233742769452114,"Italian PM Message to Hindus for Ram Mandir ❤️

@vgdH43nXlFuWf https://t.co/yoZih1Fr_4yn-0TVBLDM"
925,TID_7150461388985183124,UID_8511600536579613721,"अभियुक्त अंकित सिंह, सन्तोष कुमार, रोहित कुमार निवासी ग्राम आसो, जयकण्डी, रुद्रप्रयाग व गौतम निवासी ग्राम जाखन भरदार, रुद्रप्रयाग। इनके अतिरिक्त घटना में संलिप्त एक नाबालिग के सम्बन्ध में अलग से कार्यवाही की गयी है।"
926,TID_4428151937376651115,UID_16580014992820043964,"गोवर्धन परिक्रिमा मार्ग में अवैध रूप से अतिक्रमण कर बनी मजारो पर बुलडोजर चला कर साफ किया जा रहा है, यह काम करने की क्षमता केवल योगी बाबा में ही है!!
#योगी बाबा जिंदाबाद!! 🙏🏾

ये है आपके एक वोट की ताकत 🙏🏾 https://t.co/Vjwi9R5jLMk3f45fnSft"
927,TID_9657772225886260040,UID_4681736122367974688,Looks like CPI(M) has started promoting BJP government’s projects! 😂
928,TID_13023202356238124313,UID_3655857733838514208,On Shaikpet fly-over bridge of Hyderabad the two wheeler vehicles are slipping due to rainfall. https://t.co/q8Z~4slKbu9yU6c_RtVs
929,TID_5280196658883263689,UID_10420193132094302164,"जबरदस्ती प्यार:-पुणे में  जिहादीर ने एकतरफा प्यार में एक लड़की पर हमला किया,
 उसे मारने की कोशिश की लेकिन वहां मौजूद लोगों ने हस्तक्षेप किया और उस लड़के को पकड़ लिया और लड़की को बचा लिया।

पुणेवासियों को उनके प्रयासों के लिए सलाम! https://t.co/q4eYiibJv_qeODCuT07D"
930,TID_1974910915444111272,UID_16630413481792532530,"केरल में कांग्रेस समर्थित सरकार द्वारा मुस्लिम व ईसाईयो को ""मंदिरों में पुजारी"" के पद पर नियुक्तियों का नतीजा
😗🙄😡😡 https://t.co/G7vKuqivw1S3~EjOgRJU"
931,TID_16795214762108219623,UID_6632439410446665127,"थाना कोतवाली नगर क्षेत्रान्तर्गत खेतों के बीच बने एक मकान में विस्फोट होने के सम्बन्ध में वरिष्ठ पुलिस अधीक्षक की #अपडेट बाइट।
@gDiS1gyh @cqKUU @uu61lWRPzFXmO @dQ2be3CPyVGVy https://t.co/6H-x9LUOCy07sm775TEn"
932,TID_1395534534105313425,UID_13086019429289440165,"*ये हैं सौरव कृपाल* 
*SC के भावी न्यायाधीश*

*इनके पिता बी.एन. कृपाल*
*2002 में SC के मुख्य न्यायाधीश थे* 

*इसलिए परिवारवाद परम्परा के तहत*
*चीफ जस्टिस चंद्रचूड़ के लिए*

*समलैंगिक विवाह को मान्यता*
*अत्यंत महत्वपूर्ण है* https://t.co/-IPUAWhPTo4l6w1fpifO"
933,TID_5190926720250972246,UID_11173446655163780973,"কালিয়াগঞ্জ। 
এই গুন্ডামির পরেও পুলিশ সংযত ছিল, গুলি চালায়নি।
বামফ্রন্টের পুলিশ হলে গুলিতে মৃত্যুর মিছিল হত, যেমন হয়েছিল বারবার।
হামলাকারীদের গ্রেপ্তার চাই। যারা প্ররোচনা দিয়েছে, তাদেরকেও ধরা দরকার।
ধর্ষণের মিথ্যা কথা রটানো, উত্তেজনা ছড়িয়ে এই হামলা কঠোর শাস্তিযোগ্য। https://t.co/ZiKaBntG~h1y:1Rm55:F"
934,TID_1706377410071972928,UID_6964523502058136476,"मर्दों वाली बात 💪🏼

UN ने  इजरायल को २० पन्नों का मानवाधिकार उल्लंघन नोटिश दिया था। 

#Israel के प्रतिनिधि UN स्टेज पर आये नोटिश को हाथ में लिया और ये कहकर फाड़कर फेंक दिया की आतंकवादियों का कोई मानवाधिकार नहीं होता ⚔️ संपूर्ण विश्व इस तरह जिहादियों के विरूद्ध खड़ा हो तो https://t.co/wOS:ttKKGa_vYqAZ:rbE"
935,TID_12857914262572991709,UID_5920239913030578079,"उपराष्ट्रपति हामिद अंसारी रोज़ 12:00 राज्यसभा स्थगित कर नमाज़ पढ़ने व तक़रीर करने चले जाते थे। 

सभी सांसद उनके इंतज़ार में ख़ाली बैठे रहते थे,संवैधानिक कार्य बंद रहता था।

हामिद अंसारी कांग्रेस द्वारा नामित थे।

मायावती ने ये मुद्दा उठाया तो अंसारी जी का जवाब सुनिए? https://t.co/x:qLtFafxPodm5ZTZ8uX"
936,TID_5602011048696310474,UID_15961659503610532462,"Fulfillment of the dream of a girl from a lower middle class family ♥️ 

Andhra Pradesh's Jyothi Yarraji became the first woman to win gold 🥇 in the women's 100m hurdles category at the Asian Games. 💪 Congratulations our the Golden girl Jyoti. 🇮🇳 https://t.co/SYCG-UXR7_M4u5QibxiW"
937,TID_4476611964521806648,UID_14883065574371926186,"न मुंसिफ, न हाकिम, न हुकूमत, न अदालत
जो फैसला करेगा, मुसलमान करेगा.

क्या ये #HateSpeech नहीं है मी लॉर्ड ? क्या ये अदालत को इस्लामिक चुनौती नहीं है? क्या ये संविधान की जगह शरिया लागू करना फतवा नहीं है? https://t.co/ao9sk2-gb_Pq_ED4hnsg"
938,TID_15993671022710082238,UID_1125967744539343880,Hamas executes citizens who are suspected of collaborating with Israel by throwing them from the roof of a building! https://t.co/qWrjFc~Krj2cqQCrR9pc
939,TID_6340891726051622777,UID_8345528956453928881,"कुछ भी करो कमलनाथ को रोको @l0sjLknBpmHa_7

शिवराज ने मानी हार, बोले हम ₹1250 दे रहे थे…कमलनाथ ₹1500 देंगे। हम 450 में रसोई गैस का झाँसा दे रहे थे, वो 500 रूपये में हक़ीक़त में गैस सिलेंडर देंगे। वो दूसरे प्रदेशों में दे भी रहे हैं। https://t.co/8eY4AKAe2:_rMwbUDOjG"
940,TID_13557051698178328059,UID_5478367285872599145,"ED has conducted searches and survey at 15 locations in Nagpur &amp; Mumbai in relation to the investment fraud by Pankaj Mehadia, Lokesh &amp;  Kathik Jain. Unaccounted jewellery worth Rs 5.51 Crore and cash of 1.21 Crore has been seized. Further investigation is going on. https://t.co/c1XLtohF6Gctdu~4BRLr"
941,TID_16020756458297516006,UID_12437456557730033029,Aerial view of PTI protest out side former PM Nawaz Sharif residency https://t.co/mJdqlPFMQgLaDbh_fI79
942,TID_2358304828341840438,UID_2951914537290555564,"So, Shehzada @gpmiLJTnZT5 thinks he is bigger than the national anthem of our country.

He arrived late and entered the parliament just as the national anthem ended. https://t.co/D4sRo555qM~TXYTy14~7"
943,TID_5347985866334403465,UID_14126964927868363976,"यूपी के बुलंदशहर जबरदस्त ब्लास्ट, 4 की मौत

मस्जिद के पास रहने वाले मोहम्मद शफ़ीक़ के घर मे हुआ ब्लास्ट

घर से केमिकल से भरे ड्रम बरामद

आस-पास के मकान भी जमींदोज , मृतकों के शरीर के चिथड़े दूर-दूर तक बिखरे

  @v5GRCN5eLw6KS4 #Islam #quran https://t.co/Ak8sNNNljwajUAWw:j-~"
944,TID_16634056812196310223,UID_7286470334930969094,"ये भारत माता है कौन, है क्या, asks puppet of George Soros. Shameful. https://t.co/v3CrFxRdEsEP7TkkqHdF"
945,TID_2996513557782759349,UID_11446864466807792668,"RT @pVtAVkQQMalM ""There’s never been a time in the history of Earth that exterminating an entire population is acceptable — why in 2023? why the Palestinians? https://t.co/hhu9TzFwh3N2Rs4sVfb0"""
946,TID_7877057199011994842,UID_12623672601005615431,@dacPgACuc21fgcb https://t.co/qUjKLBg5rJ:0LO1RJChl
947,TID_13570712489457296192,UID_12008537348226001139,"Muhammad Moin Al-Din, 86 years old.
He sexually assaults a 7-year-old girl in an agricultural field.

This is an Islamic culture, and also Muhammad, the Prophet of Islam, married Aisha when she was 6 years old.

What do you think of people who believe in this culture? They live https://t.co/2LK-OWqzApGBIVhZOwen"
948,TID_12310176142304531435,UID_5836920957565403461,"आज की शिक्षा देकर पैसे ओर कमाने का जुनून दो या ना दो ..... पर धर्म की शिक्षा जरूर दो हिंदुओ वरना बर्बाद हो जाओगे…🙏🙏

कार के पास काले बुर्के मे 22  साल की चार्टेड अकाउंटेंट लड़की हैं जिसने अभी अभी कोर्ट मैरिज की है । उसी के पास लाल ड्रेस में मां रो रोकर लड़की से गले लगते हुए https://t.co/egGb2wr16~2QuniuWSxM"
949,TID_14851554082334390381,UID_17850836400802309587,"@sEbzTSzn7icu5K Fake identity.......
Gujarat ka video he ......
Aadivasi community ka insan he ......
Daru pi k dhamal macha Raha tha .... https://t.co/1WLP4q28:42~sqdvXRvC"
950,TID_10958127671237632313,UID_3779451950238445523,"#TheKashmiriFiles फिल्म देखकर रोने लगे,
 परम पूज्य #योगी_आदित्यनाथ_महाराज जी
सब का हिसाब होगा 😏😔
@lHpBcznqBTSf0aQ 
@pI7xygtb7ey https://t.co/Ei05LDXEMwnS1EPHvqkr"
951,TID_1522264975436203250,UID_14324466269278276431,रतलाम में #lockdown #Lockdown21 का उल्लंघन कर सामूहिक रूप से नमाज पढ़ने पर पुलिस की कार्रवाई #Covid_19 #coronavirus #StayHome #lockdown @lSGGCpiQM @oajlyoFb3UTH8 @jpLJRNGw_0 @vODo2FyYOqmU @ro7gRSMvBzLpjRZ @ejlE1R3Uy51Pt https://t.co/x1Y7y7EQrlK16gO:z7un
952,TID_16449002175681914598,UID_2484892972509202564,अमृतपाल की बात सटीक लग रही है गहलोत को https://t.co/NFxWfODCrAeyGO_-pHfY
953,TID_11184620855343479761,UID_1077582243259493726,"अंदाजा लगाओ वसुन्धरा राजे सिंधिया ने किसको फोन करके जीत की बधाई दी हैं
@jZa3dP1SVBRRi https://t.co/bnO-gsDB_vE5442TonSL"
954,TID_10361075584461777282,UID_2004571520060985297,"The kashmir files Movie को देख रो पड़े पूज्य योगी आदित्यनाथ महाराज जी.......

आप सभी से निवेदन है आप भी एक बार जरूर देखें.....🌹
@lHpBcznqBTSf0aQ ji https://t.co/VVi52YNDFhVB82IUNCcW"
955,TID_2810372242857156923,UID_8875632807190823160,"#AnEveninginParis ..At one time, one of the most beautiful peaceful cities till they allowed immigrants to settle down alongside them.. Rampant R@rjK, MurdE##, Abuses and security issues engulf France now .. no points guessing whom they allowed to “peacefully settle” 😡😡 Blame? https://t.co/JrPkwboEtknQI4sh4lyq"
956,TID_10246351602578112466,UID_10123966353729552702,"पाकिस्तानी लड़की ने अपने पिता से ही रचा ली शादी, बन गई चौथी बीवी, लोग बोले- तभी इन्हें पढ़ने नहीं देते
https://t.co/3A8Y2EIk:dp:HdV8sBB7

#Pakistan #ViralVideo #PakistanGirl #Girlmarriedherfather https://t.co/GtlxVNXt8O3oFLYrOn0w"
957,TID_2826275467328997351,UID_7353238527451042124,"बॉम्बे हाईकोर्ट का बड़ा फैसला👇

अगर कोई #मुस्लिम_छात्रा शिक्षा प्राप्त करने के लिए गाउन स्कॉर्फ या हिजाब पहनना चाहती है
तो कॉलेज के मैनेजमेंट को रोकने का कोई अधिकार नहीं है 👍

कर्नाटक हाईकोर्ट के फैसले का मुँहतोड़ जवाब👍👌
एक देश, दो क़ानून https://t.co/RXHbzvduNIdrDFDXigMU"
958,TID_13543588583396070853,UID_641096906784538516,पटेल मण्डप वाली मस्जिद पर इमाम हाजी अख्तर ने बैनर लगाए #uppolice @cqKUU @uu61lWRPzFXmO @dQ2be3CPyVGVy @gDiS1gyh https://t.co/3gy3~2SioHxjMyoroo7C
959,TID_8046224145463055540,UID_4451549785395686709,"@ex0zMECKBlo2J @xkl_6lVRzvmE यह वीडियो 2020 का है अभी ऐसी कोई गतिविधि नहीं हुई है, तत् समय इस पर संबंधित संस्था द्वारा प्रभावी कार्यवाही अम्ल में लाई गई थी,पुलिस ऐसे घटनाक्रमों पर लगातार नजर रखती है। कानून व्यवस्था की स्थिति सामान्य है।"
960,TID_13639450412855627746,UID_8739376768322462634,"ये देखिये जो महिलाएं मजारों-मस्जिदों में इलाज़ कराने जाती है,उनका ऐसा इलाज करते है ख़ुदा के वंदे... https://t.co/qp_Z67dWUOqngvzz7OOd"
